Feature.name,Degradation_Tag,mean_prop_xrn4,mean_prop_xrn4_dne1,mean_cpm_xrn4,mean_cpm_xrn4_dne1
AT2G22425.1,5'_truncated,0.0170060676538602,0.0143326728827543,2.52365038637486,1.95550751360133
AT2G22425.1,Intact,0.980211708807966,0.984102345934295,151.892179930895,132.447048162731
AT2G22430.1,3'_truncated,0.131834878482679,0.132769067888833,39.5078259548848,36.0576390015995
AT2G22430.1,5'_truncated,0.14625084111201,0.137827678574555,44.0574047006768,37.4302366455512
AT2G22430.1,Both_truncated,0.00436717902228893,0.00602202402887467,1.28439346453128,1.63506103544523
AT2G22430.1,Intact,0.717547101383022,0.723381229507738,206.047323749083,198.793071025464
AT2G22670.1,3'_truncated,0.0297831781062458,0.026169034622073,6.77098619505169,5.11830698396518
AT2G22670.1,5'_truncated,0.161716249933274,0.1711075731074,38.464561126504,32.1464816068373
AT2G22670.1,Both_truncated,0.00257692453628284,0.00322383915708366,0.541185923627771,0.629541568569999
AT2G22670.1,Intact,0.805923647424198,0.799499553113444,188.665967898958,155.035833525818
AT2G23090.1,3'_truncated,0.00370869770449602,0.00314401878932462,2.12281495461694,1.56171265589226
AT2G23090.1,5'_truncated,0.0210859251533668,0.0207705262059189,12.6049115711646,10.2896246286751
AT2G23090.1,Both_truncated,0,0.000353669319186561,0,0.197655684982694
AT2G23090.1,Intact,0.975205377142137,0.975967565231695,586.684339527865,476.59513724656
AT2G23600.2,3'_truncated,0,0.00217155266015201,0,0.233266646286937
AT2G23600.2,5'_truncated,0.970869863351597,0.965464354343005,88.9007358129391,95.7923448950225
AT2G23600.2,Both_truncated,0.026330176084467,0.0294116212060316,2.82894095101228,2.91277042898636
AT2G23600.2,Intact,0.00419994084590358,0.00440017356424577,0.470208726994459,0.451430186308307
AT2G23670.1,3'_truncated,0.00734216601498711,0.00557099231919138,2.19505155392355,1.92906449834528
AT2G23670.1,5'_truncated,0.0522565024400643,0.0494317588664986,14.7137575826203,17.5055519123235
AT2G23670.1,Both_truncated,0,0.000234027615258601,0,0.0988278424913471
AT2G23670.1,Intact,0.940401331544949,0.944919239609224,286.393184965633,336.013637595442
AT2G24020.2,3'_truncated,0.00906706868581421,0.00623394572866929,2.10944134048193,1.37422249652153
AT2G24020.2,5'_truncated,0.074474490216105,0.0785043955637491,17.5522335247522,17.3097371311479
AT2G24020.2,Both_truncated,0.000712113958748273,0,0.158042479215166,0
AT2G24020.2,Intact,0.915746327139333,0.915261658707582,215.242962857071,200.473480907444
AT2G24090.1,3'_truncated,0.0101833470945927,0.00664609167321215,4.07084360004848,2.21250332200605
AT2G24090.1,5'_truncated,0.0397105874209276,0.0380850180423919,15.8174892975695,12.4486889602304
AT2G24090.1,Both_truncated,0.000934921990226158,0.00160385826082878,0.337651447796159,0.459657333037729
AT2G24090.1,Intact,0.949482784157662,0.954199651443843,376.894307742068,315.109311153886
