Feature.name	Estimate	Std.Error	z.value	p.value	comparaison	padj	Condition	xrn4	xrn4_dne1	delta_prop	diff	Change	Degradation_Tag
AT3G19190.2	-0.295650355279149	0.0578025410381689	-5.11483318845657	3.14018338887223e-07	xrn4_dne1 - xrn4	0.000116489975508577	Seedling	0.704171818056936	0.635822289493042	0.0683495285638936	significant	decrease	5'_truncated
AT3G22790.1	0.879078960783852	0.219333490731788	4.00795591157044	6.12465500777759e-05	xrn4_dne1 - xrn4	0.0109815064289452	Seedling	0.824292419930811	0.917601963776236	0.0933095438454248	significant	increase	5'_truncated
AT3G26570.1	0.753503396191323	0.210264025759396	3.5836058663385	0.000338883320239347	xrn4_dne1 - xrn4	0.0373767899507425	Seedling	0.788066696904901	0.886613176273422	0.0985464793685213	significant	increase	5'_truncated
AT3G27100.1	0.59944178782037	0.123746576766799	4.84410804308566	1.27181715559033e-06	xrn4_dne1 - xrn4	0.000415096248758129	Seedling	0.0263239738337265	0.0454939284325445	0.019169954598818	significant	increase	5'_truncated
AT3G43610.1	0.587894364044657	0.164107408524498	3.58237552667767	0.000340483864581964	xrn4_dne1 - xrn4	0.0373767899507425	Seedling	0.486921710682767	0.627956282847587	0.14103457216482	significant	increase	5'_truncated
AT3G44860.1	-0.615380142759879	0.0818257215628436	-7.52061981252748	5.46229728115577e-14	xrn4_dne1 - xrn4	6.52926601674153e-11	Seedling	0.190310019282298	0.111599959245736	0.0787100600365618	significant	decrease	5'_truncated
AT3G45620.1	0.439701343045745	0.0796263846261821	5.5220558500802	3.35055942990437e-08	xrn4_dne1 - xrn4	1.56718775421353e-05	Seedling	0.554936804591096	0.653267043332912	0.0983302387418169	significant	increase	5'_truncated
AT3G46590.2	0.627520961596328	0.145956174689631	4.29937933719296	1.71277095544209e-05	xrn4_dne1 - xrn4	0.00400564998666217	Seedling	0.19511795871445	0.307579548168237	0.112461589453787	significant	increase	5'_truncated
AT3G51280.1	-0.674453715113403	0.0449966918588518	-14.9889622381367	0	xrn4_dne1 - xrn4	0	Seedling	0.283677472653828	0.166286266162094	0.117391206491735	significant	decrease	5'_truncated
AT3G51290.2	-1.01207183217644	0.247688206761439	-4.08607194266305	4.38737791312871e-05	xrn4_dne1 - xrn4	0.00890554935649786	Seedling	0.508384932920537	0.271638721776589	0.236746211143947	significant	decrease	5'_truncated
AT3G51930.1	0.78920843499448	0.191469461586979	4.12185018150253	3.7584160922588e-05	xrn4_dne1 - xrn4	0.00777558467702311	Seedling	0.106890030259595	0.202524797678462	0.0956347674188665	significant	increase	5'_truncated
AT3G54826.1	-0.739944103688553	0.211095749057824	-3.50525345484748	0.000456172784551345	xrn4_dne1 - xrn4	0.0471311445869863	Seedling	0.922082814743214	0.845768329834354	0.0763144849088605	significant	decrease	5'_truncated
AT3G59490.2	0.822870797228033	0.15617297210283	5.26897059169895	1.371909394976e-07	xrn4_dne1 - xrn4	5.67653895044301e-05	Seedling	0.0796027830911552	0.165445491280363	0.0858427081892077	significant	increase	5'_truncated
AT3G62330.1	-0.603221116665743	0.171738771528415	-3.512434095675	0.00044402211178407	xrn4_dne1 - xrn4	0.0463766007628449	Seedling	0.213327859879584	0.126469189136365	0.0868586707432195	significant	decrease	5'_truncated
